PRN;Time_UTC;Azimuth;Elevation;MP_C1C;MP_C2W;MP_C2X;MP_C5X;SNR_S1C;SNR_S2W;SNR_S2X;SNR_S5X
G11;2022-01-01 09:29:00;222.74;11.99;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:29:30;222.64;11.79;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:30:00;222.55;11.60;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:30:30;222.45;11.40;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:31:00;222.35;11.20;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:31:30;222.26;11.00;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:32:00;222.16;10.81;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:32:30;222.07;10.61;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:33:00;221.98;10.41;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:33:30;221.88;10.22;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:34:00;221.79;10.02;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:34:30;221.69;9.83;nan;nan;nan;nan;nan;nan;nan;nan
G11;2022-01-01 09:35:00;221.60;9.63;nan;nan;nan;nan;nan;nan;nan;nan
